대여소 번호,보관소(대여소)명,자치구,상세주소,위도,경도,설치시기,LCD 거치대수,QR 거치대수,운영방식
2343, 세곡사거리 대왕파출소 앞,강남구,서울특별시 강남구 헌릉로 623,37.46531677,127.1077271,2017-06-13,10,,LCD
2344, 리엔파크 2단지 앞,강남구,서울특별시 강남구 헌릉로590길 10,37.46506119,127.1011963,2017-06-13,10,,LCD
2347, 두산건설 본사,강남구,서울특별시 강남구 언주로 726,37.51863861,127.0354004,2017-08-22,11,,LCD
2348, 포스코사거리(기업은행),강남구,서울특별시 강남구 테헤란로 501,37.50723267,127.0568543,2017-06-13,,23,QR
2349, 역삼빌딩 앞(하나은행 옆),강남구,서울특별시 강남구 테헤란로 지하 156,37.50154495,127.0385666,2017-08-21,12,,LCD
2350, 래미안그레이튼102동앞,강남구,서울특별시 강남구 선릉로69길 19,37.49482346,127.047905,2017-08-21,9,,LCD
2351, 청소년수련관(수영장)앞,강남구,서울특별시 강남구 광평로 144,37.48387909,127.0890274,2017-08-01,11,,LCD
2352, 서울본부세관(건설회관 앞),강남구,서울특별시 강남구 언주로 721,37.51758957,127.0350266,2017-08-22,6,,LCD
2353, 강남구청역 2번출구 뒤,강남구,서울특별시 강남구 학동로 342,37.51681137,127.0404739,2017-08-22,10,,LCD
2354, 청담역 2번출구,강남구,서울특별시 강남구 영동대로 647,37.51978683,127.0567627,2017-08-21,5,,LCD
2355, 삼성역 5~6번 출구 사이,강남구,서울특별시 강남구 봉은사로 524,37.50912094,127.0623093,2017-08-21,20,,LCD
2356, 강남구청,강남구,서울특별시 강남구 학동로 지하 346,37.51807022,127.0471191,2017-08-21,,10,QR
2357, 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),강남구,서울특별시 강남구 언주로89길 7,37.50194931,127.0427704,2017-08-25,10,,LCD
2358, 구룡초사거리 (현대아파트10동 앞 ),강남구,서울특별시 강남구 개포로 303,37.48138428,127.0539169,2017-08-21,7,,LCD
2359," 국립국악중,고교 정문 맞은편",강남구,서울특별시 강남구 논현로10길 29,37.47560501,127.0503769,2017-08-21,10,,LCD
2360, 도곡1동 주민센터 교차로,강남구,서울특별시 강남구 도곡로 205,37.4928093,127.0413895,2017-08-21,9,,LCD
2362, 신사동 가로수길 입구,강남구,서울특별시 강남구 신사동 501-5,37.51763535,127.0224533,2017-11-01,10,,LCD
2363, 강남 을지병원 교차로,강남구,서울특별시 강남구 도산대로 172 ,37.51913834,127.0275192,2017-11-01,15,,LCD
2364, 도산공원교차로,강남구,서울특별시 강남구 도산대로 229 ,37.52124023,127.0318985,2017-11-01,10,,LCD
2365, K+ 타워 앞,강남구,서울특별시 강남구 도산대로 333 ,37.52330017,127.038475,2017-11-01,15,,LCD
2368, 도곡동 경남아파트 건너편,강남구,서울특별시 강남구 도곡동 874-1,37.48934174,127.0412979,2017-11-01,7,,LCD
2369, KT선릉타워,강남구,서울특별시 강남구 대치동 1011,37.50542831,127.0528717,2017-11-01,20,,LCD
2370, 한티역 3번출구,강남구,서울특별시 강남구 대치동 1026,37.49655151,127.0542984,2017-11-01,10,,LCD
2371, 한국우편사업진흥원,강남구,서울특별시 강남구 언주로 651,37.51474762,127.0351334,2017-11-01,6,,LCD
2372, 대치역 사거리,강남구,서울특별시 강남구 삼성로 156 ,37.49449921,127.063797,2017-11-01,10,,LCD
2373, 개포동역 사거리,강남구,서울특별시 강남구 개포동 181-3,37.48927689,127.0655747,2017-11-01,20,,LCD
2375, 수서역 1번출구 앞,강남구,서울특별시 강남구 수서동 728,37.48735046,127.1009979,2017-11-01,14,,LCD
2376, 수서역 6번출구 앞,강남구,서울특별시 강남구 수서동 740,37.48677826,127.1005173,2017-11-01,14,,LCD
2377, 수서역 5번출구,강남구,서울특별시 강남구 수서동 724-4,37.48735046,127.1023254,2017-11-01,9,,LCD
2380, 삼성동베이직하우스앞,강남구,서울특별시 강남구 봉은사로 456,37.51169586,127.0493469,2017-11-28,12,,LCD
2381, 언주역 6번출구앞,강남구,서울특별시 강남구 논현로 566,37.50636673,127.034523,2017-11-28,8,,LCD
2382, 역삼동 sk뷰 501동앞,강남구,서울특별시 강남구 역삼로 315-1,37.50134277,127.0504684,2017-11-28,6,,LCD
2383, 보금자리정원,강남구,서울특별시 강남구 헌릉로569길 39-6,37.46632767,127.0948868,2017-11-28,10,,LCD
2384, 자곡사거리,강남구,서울특별시 강남구 밤고개로 206,37.47602844,127.1059418,2017-12-22,15,,LCD
2385, 학동역,강남구,서울특별시 강남구 학동로 지하 180,37.51395035,127.0301514,2017-12-22,10,,LCD
2386, 크린랩 본사,강남구,논현동 279-166,37.50958633,127.0409088,2018-07-04,,10,QR
2387, 래미안강남힐즈 사거리,강남구,서울특별시 강남구 자곡로 101,37.47245407,127.096077,2018-02-26,10,,LCD
2388, 강남구 도시관리공단,강남구,강남구 삼성동 111-61,37.51678467,127.0516129,2018-07-04,10,,LCD
2389, 경기여자고등학교 후문 (삼성로3길 입구),강남구,강남구 개포동 198,37.48616028,127.0672379,2018-11-04,15,,LCD
2390, 구룡마을 입구 (래미안블레스티지 아파트),강남구,강남구 개포동 146-1,37.48088074,127.0630417,2018-10-08,10,,LCD
2391, 구룡터널 입구(개포1단지아파트),강남구,강남구 개포동 146-1,37.47598648,127.0596237,2018-10-08,7,,LCD
2392, 구룡산 입구 (구룡산 서울둘레길 입구),강남구,강남구 개포동 1277,37.47447205,127.0554504,2018-10-08,10,,LCD
2393, 구룡사 앞 교차로 (보도육교),강남구,강남구 개포동 1277,37.47200012,127.0513382,2018-10-08,7,,LCD
2394, 개포래미안포레스트아파트 107동 앞,강남구,강남구 개포로 264,37.48029709,127.0542603,2018-11-04,,10,QR
2395, 개포1단지아파트 입구 (보도육교),강남구,강남구 개포동 659,37.47929001,127.0557327,2018-10-08,7,,LCD
2396, 영동3교 북단(우성캐릭터 앞 보도),강남구,강남구 도곡동 466,37.48574066,127.0510483,2018-10-08,15,,LCD
2398, 더라움,강남구,강남구 역삼동 801-7,37.50811005,127.0394516,2018-10-30,10,,LCD
2401, 밀알학교 입구 (삼성서울병원 입구),강남구,강남구 일원동 128-10,37.48656082,127.0826721,2018-09-14,10,,LCD
2403, 공무원연금매점 교차로 (개포주공9단지 입구),강남구,강남구 일원동 703-2,37.48871994,127.0745392,2018-10-08,10,,LCD
2404, 대모산입구역 4번 출구 앞,강남구,강남구 일원동 700-1,37.49180984,127.0731583,2018-10-08,10,,LCD
2405, 청담공원앞 교차로,강남구,강남구 삼성동 111-44,37.51871109,127.0508499,2018-10-08,14,,LCD
2406, 논현동 광명빌딩 앞,강남구,강남구 논현동 279,37.5175705,127.0236435,2018-11-04,10,,LCD
2407, 역삼서초삼성 세무서 앞 (역삼빌딩 앞,강남구,강남구 역삼동 804,37.49847031,127.0301132,2018-09-18,10,,LCD
2408, 강남한양수자인아파트,강남구,강남구 자곡로 260,37.4773407,127.1132736,2018-10-02,14,,LCD
2409, 역삼동 디오슈페리움 (우성아파트 사거리),강남구,강남구 역삼동 858(강남대로 342 앞 도로),37.49206161,127.0307465,2018-11-14,20,,LCD
2410, 포스코피앤에스타워 (역삼역 3번출구 부근),강남구,강남구 역삼동 804(강남구 테헤란로 134 앞 보도),37.49959946,127.0337524,2018-11-14,,10,QR
2411, 세곡동 성당,강남구,강남구 율현동 165-2(강남구 밤고개로21길 50),37.47296906,127.1122284,2019-02-25,15,,LCD
2412, 일원1동 주민센터,강남구,강남구 일원동 712-5 ,37.49170303,127.0882263,2018-11-14,15,,LCD
2413,도곡역 1번 출구,강남구,남부순환로 2814,37.49095917,127.0549851,2020-02-18,,20,QR
2414, 도곡역 아카데미스위트 앞,강남구,언주로30길 21,37.48897171,127.0518265,2020-02-18,,20,QR
2415,한티역 롯데백화점 앞,강남구,선릉로 228,37.49667358,127.0534287,2020-02-14,,15,QR
2416,한티역 6번 출구,강남구,선릉로 227,37.4958992,127.0521927,2020-02-14,,10,QR
2417,선정릉 디캠프(D.CAMP)앞,강남구,선릉로 551,37.50799942,127.0452499,2020-02-14,,10,QR
2418,봉은사역 7번 출구,강남구,봉은사로 601,37.51393509,127.0598221,2020-02-14,,10,QR
2419,"봉은사역 1,2번 출구",강남구,봉은사로 601,37.51430893,127.0597,2020-02-14,,13,QR
2420,학여울역 사거리(LG베스트샵 앞),강남구,영동대로 202,37.49689484,127.070137,2020-02-18,,20,QR
2421, 신논현역 4번출구,강남구,봉은사로 110,37.504673,127.025795,2020-02-14,,15,QR
2422,수서동 성당 맞은편,강남구,광평로34길 202,37.48416901,127.0948486,2020-02-18,,10,QR
2423,영희초교 사거리(래미안개포루체하임),강남구,개포로110길 50,37.4908371,127.0806503,2020-02-18,,10,QR
2425,세곡동 사거리(대왕초등학교 정류장),강남구,헌릉로618길 8,37.46461868,127.1068497,2020-02-18,,20,QR
2426,강남한신휴플러스 6단지,강남구,강남구 율현동 333-1,37.46829605,127.1046982,2020-02-18,,10,QR
2427,개포고등학교 정문앞,강남구,강남구 개포로402,37.48485184,127.0583725,2020-02-18,,10,QR
2428,롯데리아 개포점앞,강남구,강남구 선릉로26,37.48236847,127.0611877,2020-02-18,,10,QR
2429,압구정로데오역 6번출구,강남구,선릉로845,37.52745438,127.0404282,2020-02-14,,10,QR
2430,강남파이낸스센터앞(역삼역2번출구),강남구,테헤란로152,37.50024414,127.0360565,2020-02-14,,10,QR
2431,대치역 7번출구,강남구,남부순환로155,37.49411774,127.0629044,2020-02-18,,10,QR
3603, 삼성역 2번출구,강남구,영동대로606앞,37.5082016,127.0639648,2021-02-23,,10,QR
3604, 삼성중앙역 5번출구,강남구,삼성동145-1,37.51311111,127.0539093,2021-02-23,,15,QR
3605, 봉은사역6번출구(현대아이파크타워앞),강남구,삼성동160,37.51390839,127.06073,2021-02-23,,10,QR
3606, 신사동주민센터 옆,강남구,압구정로 130,37.52422714,127.02285,2021-02-24,,10,QR
3609, 언주초등학교 입구,강남구,남부순환로2641,37.48536682,127.0384979,2021-02-24,,16,QR
3610, 윗반마을 입구,강남구,세곡동 97-3,37.46534729,127.1088028,2021-02-23,,10,QR
3611, 방죽마을 입구,강남구,율현동 264-5,37.47123337,127.1072159,2021-02-23,,16,QR
3612, 은곡마을,강남구,세곡동 548(도담공원~행복공원 사이),37.46726227,127.0980148,2021-02-23,,10,QR
3614, 은마아파트 입구 사거리,강남구,삼성로237(정성한줄 대치점 앞),37.49840164,127.060936,2021-02-24,,10,QR
3615, 서울 논현동우체국 앞,강남구,학동로212,37.51446152,127.0326004,2021-02-24,,10,QR
3616, 역삼중학교 앞(체육관 방향),강남구,도곡로43길 10,37.49526215,127.0495071,2021-02-24,,10,QR
3618, 서울율현초교 삼거리,강남구,밤고개로 231,37.47364044,127.1070252,2021-02-23,,10,QR
3620, 청담역 11번 출구,강남구,학동로87길 7,37.51925659,127.0515976,2021-02-23,,7,QR
3621, 휘문고교 사거리,강남구,영동대로 319,37.50286484,127.0659409,2021-02-23,,10,QR
3622, 은마아파트입구 사거리(1),강남구,삼성로 312,37.49986649,127.0605011,2021-02-23,,7,QR
3623, 일원에코파크 앞(개포로 방면),강남구,개포로 670,37.49587631,127.0865021,2021-02-24,,10,QR
3624, 대모산입구역 7번 출구 앞,강남구,개포로 522(사진참고),37.49017715,127.0730591,2021-02-24,,10,QR
3627, 압구정나들목,강남구,압구정동 507,37.53075027,127.0416031,2021-02-24,,10,QR
3602, 한국지역난방공사강남지사,강남구,양재대로 781,37.49229431,127.0943375,2020-11-09,,5,QR
3628, 역삼1동 주민센터,강남구,역삼로 7길 16,37.49500275,127.0329437,2021-02-24,,10,QR
3629, 청담사거리(신한오피스텔빌딩 앞),강남구,도산대로 510,37.52416229,127.0489502,2021-02-23,,4,QR
3630, 개포우성6차아파트 정문 앞,강남구,언주로 3,37.47685623,127.0553665,2021-02-24,,10,QR
3634, 국악고교 앞 교차로,강남구,논현로 34,37.47402191,127.0484467,2021-04-27,,5,QR
3636, 삼성중앙역·플래티넘아파트 정류소,강남구,봉은사로 471,37.51264191,127.0515671,2021-06-01,,5,QR
3637, 세곡데이케어센터,강남구,헌릉로 590길 68,37.46072388,127.1028748,2021-06-01,,10,QR
3638, 신청담나들목,강남구,강변오솔길,37.52796173,127.0516281,2021-06-01,,5,QR
3640, 일원1동주민센터앞 사거리,강남구,강남구 일원동 645-13,37.4909668,127.0883637,2021-06-17,,7,QR
3641, 대청역,강남구,강남구 일원로 7,37.49370575,127.0799942,2021-07-13,,10,QR
3642, LH강남힐스테이트아파트,강남구,자곡로3길 21,37.47092819,127.0897064,2021-08-30,,10,QR
3643, 더시그넘하우스 앞,강남구,자곡로 174-14,37.47267914,127.1037598,2021-07-13,,5,QR
3644, 상록수아파트,강남구,광평로10길 15,37.48276138,127.0804215,2021-07-13,,5,QR
3646, 선정릉역 4번 출구,강남구,강남구 봉은사로 326,37.5097847,127.0427704,2021-08-03,,7,QR
3647, 구룡역 1번 출구,강남구,개포동 175-3,37.48642349,127.0593185,2021-10-01,,10,QR
3648, 구룡역 4번 출구,강남구,개포동 156-17,37.48670578,127.0605011,2021-10-01,,5,QR
3649, 구룡역 5번 출구,강남구,개포동 181-1,37.48607635,127.0592194,2021-10-01,,6,QR
3651, 개포동역 4번출구,강남구,"강남구 개포동 182-4
(개포동역 4번출구)",37.48929596,127.0661697,2022-02-10,,5,QR
4901,KT&G타워 옆(상상마당 대치아트홀),강남구,강남구 대치동 1002,37.50687408,127.0647354,2022-04-13,,6,QR
4902, 구역삼세무서 교차로,강남구,강남구 논현로 337,37.49524307,127.0393753,2022-03-15,,6,QR
4903, 신사스퀘어,강남구,신사동 504-11,37.51916885,127.0189743,2022-05-18,,6,QR
4905, 강남경찰서,강남구,강남구 대치동 998,37.50971985,127.0667954,2022-06-08,,10,QR
4906, 섬유센터 앞,강남구,강남구 대치동 944-1,37.50767136,127.060173,2022-06-07,,5,QR
4907, 극동스포츠 앞,강남구,강남구 신사동 575,37.5257225,127.0258865,2022-06-07,,5,QR
4908, SB타워 앞,강남구,강남구 도산대로 318,37.52210999,127.0364609,2022-07-06,,5,QR
4909, 노보텔 앰배서더 앞,강남구,강남구 봉은사로 130,37.50570297,127.0291977,2022-07-19,,6,QR
4911, 도곡동 골프 로데오거리,강남구,강남구 도곡로 149,37.49107361,127.0361939,2022-07-19,,6,QR
4913, 레베쌍트 빌딩 앞,강남구,봉은사로86길 6,37.51292038,127.056427,2022-07-27,,7,QR
4914, 도심공항타워 앞,강남구,삼성동 159-9,37.50999069,127.0584717,2022-07-27,,6,QR
4915, 영동중앙교회 버스정류장,강남구,강남구 논현로 420,37.49775314,127.0385742,2022-07-29,,6,QR
4916, 청담역 1번출구,강남구,강남구 영동대로 648,37.51973724,127.0576782,2022-10-20,,5,QR
4917,일원에코파크 주차장,강남구,강남구 일원동 701-2,37.49404526,127.0867844,2022-12-02,,5,QR
4918,매봉역 1번출구,강남구,강남구 도곡동 180-26,37.48661041,127.0455093,2022-12-09,,5,QR
4919,학여울역사거리(은마아파트),강남구,강남구 대치동 398,37.49665833,127.0693817,2022-12-01,,6,QR
1201, 가락시장역 3번 출구,송파구,서울특별시 송파구 송파대로 지하 257,37.49317932,127.1185455,2017-06-22,15,,LCD
1203, 밀리아나2빌딩 앞,송파구,서울특별시 송파구 송파대로28길 24,37.49372864,127.1206207,2017-05-26,20,,LCD
1204, 거여역 3번출구,송파구,서울특별시 송파구 오금로 지하 499,37.49334335,127.1447296,2017-06-28,10,,LCD
1205, 종합운동장역 4번출구,송파구,서울특별시 송파구 올림픽로 8,37.51042938,127.071373,2017-04-24,15,,LCD
1206, 9호선종합운동장역 9번출구,송파구,서울특별시 송파구 올림픽로 지하 23,37.51128006,127.0782394,2017-04-24,20,,LCD
1207, 마천중앙시장,송파구,서울특별시 송파구 성내천로 233,37.49975586,127.152504,2017-05-26,10,,LCD
1208, 풍납현대아파트쉼터,송파구,서울특별시 송파구 풍성로14길 19,37.52974701,127.1199646,2017-04-24,25,,LCD
1209, 잠실나루역 (2번 출구 쪽),송파구,서울특별시 송파구 오금로 20,37.52045059,127.1042023,2017-04-24,20,,LCD
1210, 롯데월드타워(잠실역2번출구 쪽),송파구,서울특별시 송파구 올림픽로 293-19,37.51312637,127.1009598,2017-06-27,30,,LCD
1212, 송파역 2번 출구앞,송파구,서울특별시 송파구 송파대로 지하 354,37.49941254,127.1128693,2017-06-22,10,,LCD
1213, 백토공원 앞,송파구,서울특별시 송파구 양재대로72길 47-8,37.50831985,127.1332169,2017-04-24,12,,LCD
1214, 오금역 7번 출구 인근,송파구,서울특별시 송파구 오금로 지하 321,37.50259399,127.1276474,2017-05-26,10,,LCD
1215, 올림픽공원역 1번출구 앞,송파구,서울특별시 송파구 양재대로 지하 1233,37.51657104,127.1315384,2017-04-24,15,,LCD
1217, 송파파인타운 7단지,송파구,서울특별시 송파구 충민로4길 19,37.47930527,127.1297989,2017-04-24,15,,LCD
1218, 방이역 4번출구,송파구,서울특별시 송파구 양재대로 지하 1127,37.50896835,127.1258392,2017-06-27,12,,LCD
