,보관소(대여소)명,자치구,상세주소,위도,경도,shortest_road,법정동
2452, 풍납토성 서성벽터B,송파구,서울특별시 송파구 토성로 2,37.53147125,127.1110916,토성로,풍납동
2453, 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,송파구,송파구 위례광장로 121,37.47458267,127.1375427,위례중앙로,장지동
2454, 서울체육고등학교 앞,송파구,송파구 강동대로 232,37.52193832,127.1318665,강동대로,방이동
2455, 석촌호수 서호 사거리,송파구,송파구 삼전동 152,37.50656128,127.0965576,백제고분로31길,삼전동
2456, 잠실역 8번출구,송파구,송파구 신천동 8,37.51396179,127.1003037,올림픽로,신천동
2457, 석촌호수교차로 (송파나루근린공원 앞),송파구,송파구 잠실동 48,37.50867844,127.1034317,송파대로49길,잠실동
2458, 석촌호수교차로(동호 팔각정 앞),송파구,송파구 잠실동 48,37.50920105,127.1041184,송파대로48길,신천동
2459, 송파소방서 (방이119안전센터),송파구,송파구 방이동 89-29 ,37.51987839,127.1367111,양재대로84길,방이동
2460, 오륜사거리,송파구,송파구 방이동 452-17 ,37.50693893,127.1392212,동남로,방이동
2461, 석촌호수 아뜰리에,송파구,송파구 삼학사로 136,37.5067482,127.0988312,백제고분로33길,잠실동
2462, 송파 글마루 도서관,송파구,송파구 충민로 1206,37.48095322,127.1301041,새말로12길,장지동
2463, 풍납토성 서성벽터A,송파구,송파구 풍납동 307-4,37.53131104,127.1112824,토성로,풍납동
2464, 복정역 1번 출구 앞,송파구,송파구 장지동 602-18,37.47129822,127.1270905,헌릉로,장지동
2465, 위례동주민센터 맞은편 근린공원,송파구,송파구 거여동 497,37.48173904,127.1432266,위례광장로,거여동
2466, 송파구청,송파구,송파구 올림픽로 326,37.5150528,127.1062698,오금로11길,신천동
2467, 보성중고등학교 후문 앞,송파구,송파구 양재대로 1278,37.52048874,127.1352005,강동대로,방이동
2468, 송파지역자활센터 뒤,송파구,송파구 풍성로 5길 16,37.53641891,127.1161652,풍성로15길,풍납동
2469, 문정·가락 대여소 앞,송파구,송파구 중대로 2길 6,37.48871994,127.1098251,중대로2길,문정동
2470, 잠실나들목,송파구,서울 송파구 잠실동 1,37.51678085,127.0904923,잠실로,잠실동
2471, 가락고등학교 앞,송파구,서울 송파구 송이로 42,37.50186157,127.1172333,송이로10길,송파동
2472, 테라타워2,송파구,송파대로 201,37.48834991,127.1207809,동남로2길,문정동
2473, 거여동 사거리,송파구,송파구 문정로 196,37.49704742,127.1403503,오금로53길,거여동
2474, 가락삼환아파트 앞,송파구,송파구 가락동 165-2,37.49618149,127.138031,오금로50길,가락동
2475, 삼전역 1번출구,송파구,송파구 잠실동 289,37.50471115,127.0875626,삼전로7길,잠실동
2476, 석촌고분역 4번출구,송파구,송파구 삼전동 90,37.50233841,127.0964432,삼학사로11길,삼전동
2477, 송파나루역 4번 출구옆,송파구,송파구 송파동 3-15,37.50997925,127.1123123,오금로20길,송파동
2478, 한성백제역 2번 출구,송파구,송파구 방이동 11,37.51665878,127.1162567,위례성대로4길,방이동
2479, 올림픽공원역 3번출구,송파구,송파구 방이동 89-28,37.51625824,127.1305924,성내천자전거길,방이동
2480,석촌동 주민센터,송파구,송파구 석촌동 312,37.50362396,127.1035538,백제고분로37길,석촌동
2481,가락종합 사회복지관,송파구,양재대로 925,37.4955368,127.1072006,중대로1길,가락동
2482,"경찰병원역 1,2번 출구 사이",송파구,가락동 59,37.49569321,127.1238556,송이로,가락동
2483,문정시영아파트 5동 앞 공원,송파구,송이로 31길 56,37.4911232,127.135109,문정로,문정동
2484,문정역 1번출구,송파구,문정동 55-13,37.48669815,127.1224442,송파대로22길,문정동
2485,서울방이동 고분군,송파구,방이동 17,37.50786591,127.1169891,가락로33길,방이동
2486,배명고등학교,송파구,삼학사 11,37.49741364,127.0963059,가락로,삼전동
2487,석촌고분역 2번 출구,송파구,백제고분로 275,37.50264359,127.0973969,삼학사로14길,석촌동
2488,송파학사 옆,송파구,위례순환로 364,37.47817993,127.1471024,위례대로2길,장지동
2489,위례포레샤인아파트 2318동,송파구,장지동 390-4,37.477211,127.1371765,위례순환로,장지동
2490,잠실새내역 1번출구,송파구,올림픽로 지하 140,37.51129532,127.0867386,백제고분로7길,잠실동
2491, 아시아지하보도 14번 출구,송파구,올림픽로 74,37.51146317,127.0788117,백제고분로7길,잠실동
2492,석촌역 8번출구,송파구,송파구 석촌동 209,37.50550461,127.106575,백제고분로,석촌동
2493,송파역 4번출구,송파구,송파대로 345,37.50004959,127.1115112,송파대로38길,가락동
2494,마천동 성내천 쉼터,송파구,성내천로 179,37.50149536,127.1477814,성내천로,마천동
2495,풍납중학교 측면,송파구,풍납동460,37.52515793,127.1169434,성내천자전거1길,풍납동
2496, 성내5교,송파구,동남로298,37.50166702,127.1377411,동남로,오금동
2497,잠실나들목2(엘스아파트136동),송파구,송파구 잠실동 18-1,37.51621246,127.084343,올림픽로12길,잠실동
2498,레이크펠리스101동앞,송파구,잠실로88,37.50775909,127.0912933,백제고분로21길,잠실동
2499,잠실 자전거 수리센터 앞,송파구,송파구 잠실동 41,37.51156998,127.1010742,송파나루길,잠실동
2500,헬리오시티 112동 앞,송파구,송파구 가락동 509-11,37.49469757,127.1046448,중대로1길,가락동
2501,오금공원사거리2,송파구,마천로103,37.50544357,127.1323319,중대로34길,오금동
2502,위례22단지 2208동 다리앞,송파구,위례광장로163,37.47854996,127.1381378,위례순환로,장지동
2503,경찰병원역 3번출구 앞,송파구,송파구 가락동 123,37.49577332,127.1245804,중대로14길,가락동
2504,송파 레미니스1단지 102동 앞,송파구,오금동 96,37.50883102,127.1342621,중대로40길,오금동
2505,올림픽공원사거리(선수촌아파트),송파구,양재대로 1218,37.51202011,127.1286469,위례성대로20길,방이동
2506,올림픽선수촌아파트 136동 앞,송파구,양재대로 1218,37.50997543,127.1336975,위례성대로22가길,방이동
2507,송이공원,송파구,송파동 169,37.50057983,127.1188431,양재대로62길,송파동
2508,풍납동 아이파크 107동 앞,송파구,올림픽로43길 34,37.52480316,127.1146393,올림픽로43길,풍납동
2509,송파 파인타운 11단지,송파구,장지동 854-3,37.47916031,127.1321945,송파대로6길,장지동
2510,가락몰 업무동,송파구,가락동 600,37.49535751,127.1156921,송파대로32길,가락동
2511,서울친환경유통센터,송파구,가락동 600,37.49416733,127.1045303,중대로1길,가락동
2512, 가락2동주민센터 인근,송파구,중대로191,37.49917603,127.1258926,양재대로66길,가락동
2513, 올림픽훼미리아파트 112동 앞,송파구,중대로24,37.48807144,127.1186371,중대로8길,문정동
2514, 한양3차아파트 3동 앞,송파구,방이동225,37.50585175,127.1219406,오금로31가길,방이동
2515, 가락중학교 앞,송파구,송파동166-2,37.50223541,127.1172867,송이로10길,송파동
2516, 방이역 2번 출구,송파구,오금동43,37.50801468,127.125946,위례성대로18길,오금동
2517, 올림픽공원 북2문,송파구,방이동88-16,37.52357483,127.1280441,성내천자전거길,방이동
2518, 건영아파트앞 사거리,송파구,문정동 72,37.48245621,127.1246033,새말로,문정동
2519, 한림연예예술고등학교,송파구,충민로172,37.48488998,127.1327057,새말로,장지동
2520, 가락1동주민센터,송파구,양재대로 925,37.49650955,127.1103287,송파대로38길,가락동
2521, 가락쌍용2차아파트 103동,송파구,가락동22-7,37.50226974,127.1219559,양재대로68길,가락동
2522, 거여동 어울림아파트 102동앞,송파구,오금로56길28,37.49198532,127.1437302,양산로,거여동
2523, 송파파크데일 1단지 115동 건너편,송파구,마천동588,37.49763107,127.159668,성내천로37길,마천동
2524, 마천금호어울림 1차 102동앞,송파구,성내천로245,37.49808884,127.1542969,성내천로34길,마천동
2525, 가락현대 1차 11동 앞,송파구,문정동 3,37.49146652,127.1266403,동남로11길,문정동
2526, 송파파인타운 4단지 403동,송파구,새말로12길 16,37.48174286,127.1287842,새말로6길,장지동
2527, 문정근린공원2,송파구,문정동90,37.4861145,127.1266708,동남로6길,문정동
2528, 문정중학교,송파구,문정로73,37.48827362,127.1306839,새말로17길,문정동
2529, 가락시장 남1문 사거리,송파구,중대로70-2,37.49201584,127.1174545,송파대로27길,가락동
2530, 올림픽공원 북2문 2,송파구,방이동88-16,37.52397537,127.1275101,성내천자전거길,방이동
2531, 잠실나들목4,송파구,잠실동24,37.51632309,127.084343,올림픽로12길,잠실동
2532, 삼성SDS,송파구,올림픽로35길 125,37.51633835,127.0998535,올림픽로35다길,신천동
2533, 잠실나루역4번출구뒤,송파구,신천동15,37.52080917,127.1036224,오금로2길,신천동
2534, 잠실나루역 고가하부,송파구,오금로20,37.51988602,127.1043396,올림픽로35길,신천동
2535, 홈플러스 잠실점,송파구,올림픽로35가길 16,37.51613998,127.103508,올림픽로35가길,신천동
2536, 문현중고등학교 사이,송파구,장지동838-2,37.48051071,127.128624,새말로8길,장지동
2537, 송파파인타운 10단지 1005동,송파구,송파대로8길 20,37.4777832,127.1320572,송파대로6길,장지동
2538, 장지역 1번출구,송파구,충민로2길 8,37.47953415,127.1267853,충민로,장지동
2539, 마천사거리 2,송파구,마천동 36,37.49900436,127.1469421,거마로,마천동
2540, 잠실 파크리오 120동 앞,송파구,올림픽로 435,37.51921082,127.1079407,올림픽로33길,신천동
2541, 아시아선수촌아파트 교차로,송파구,올림픽로4길 15,37.50679016,127.0792694,도곡로64길,잠실동
2542, 세양청마루 101동 앞,송파구,송이로31길 66,37.49236679,127.1365509,문정로,문정동
2543, 풍납나들목,송파구,풍납동 425,37.52865219,127.1086655,토성로4길,풍납동
2544, 서울복합물류 게이트 1,송파구,장지동 662,37.47600174,127.1231003,장지천자전거1길,장지동
2545, 가락시장역 2번 출구,송파구,가락동 184-23,37.492733,127.1179886,송파대로30길,가락동
2546, 거여5단지 503동 앞,송파구,양산로4길 16,37.48933029,127.1460495,양산로4길,거여동
2547, 올림픽공원 서1문 앞,송파구,올림픽로 424,37.5202179,127.1145706,백제고분로51길,신천동
2548, 올림픽공원 장미광장,송파구,방이동 88-18,37.51275635,127.126297,위례성대로,방이동
2549, 위례중앙푸르지오 201동 앞,송파구,위례광장로 290,37.47434616,127.1432648,위례광장로2길,장지동
2550, 위례 포레샤인 1809동 부근,송파구,거여동 274,37.48687744,127.1526947,위례북로4길,거여동
2551, 위례포레샤인 2310동 부근,송파구,장지동 592-10,37.4745636,127.136795,위례중앙로,장지동
2552, 아산병원 기숙사 부근,송파구,올림픽로43길 88,37.52478027,127.1091309,성내천자전거1길,풍납동
2553, 잠실나루 나들목,송파구,신천동 6,37.52148438,127.1002808,오금로2길,신천동
2554, 성내교 남단,송파구,마천동 307-1,37.52301788,127.1158829,성내천자전거1길,신천동
2555, 잠실나들목5,송파구,송파구 잠실동 19-4,37.5164032,127.0776138,올림픽로8길,잠실동
2556, 송파사거리,송파구,송파구 송파동 97-2,37.50205612,127.1105499,송파대로,송파동
2557, 한성백제역 1번출구 뒤,송파구,송파구 방이동 45-4,37.51647949,127.1149826,백제고분로51길,방이동
2558, 가락대림아파트 앞,송파구,송파구 가락동 94-9,37.5000267,127.1184311,양재대로62길,가락동
2559, 석촌호수 서호 남단,송파구,송파구 석촌동 158,37.50717163,127.1012421,송파대로49길,석촌동
2560, 몽촌토성역 3번 출구,송파구,송파구 방이동 40-6,37.5170784,127.1123276,오금로11길,방이동
2561, 오금동 대림아파트 정문,송파구,송파구 오금동 2,37.51072693,127.1304016,위례성대로22나길,오금동
2562, 잠실나들목6,송파구,잠실동 24,37.51629639,127.08461,올림픽로12길,잠실동
2563, 개롱역 3번 출구 뒤,송파구,송파구 가락동 166-1,37.49806213,127.134613,동남로,가락동
2564, 개롱역사거리 2번 출구,송파구,송파구 오금동 166,37.49827194,127.1348648,동남로,오금동
2565, 탄천1교 하부보도,송파구,송파구 잠실동 348,37.50117111,127.0851669,삼전로3길,잠실동
2566, 위례포레샤인13단지,송파구,송파구 거여동 657,37.4826355,127.1399231,위례서로,거여동
2567, 삼전동주민센터 앞,송파구,송파구 삼전동 62,37.50291443,127.0925369,백제고분로27길,삼전동
2568, 마천청소년센터,송파구,송파구 마천동 325-29,37.49222183,127.1565933,성내천로53길,마천동
2569, 송파청소년센터,송파구,송파구 문정동 150,37.48995972,127.1119614,중대로4길,문정동
2570, 거여동사거리 송파둘레길 입구,송파구,송파구 거여동 산23-34,37.49535751,127.139473,오금로53길,거여동
2571, 위례포레샤인18단지 1802동,송파구,송파구 거여동 산60-1,37.48868561,127.1522675,위례북로4길,거여동
2572, 위례포레샤인18단지 1812동,송파구,송파구 거여동 657-12,37.48714828,127.1532822,위례북로4길,거여동
2573, H비즈니스파크,송파구,송파구 문정동 373,37.48352432,127.1168366,정의로,문정동
2574, 가든파이브 리빙관,송파구,송파구 문정동 634,37.47709656,127.123703,장지천자전거2길,문정동
2575, 배명고등학교 건너편,송파구,송파구 석촌동 302-1,37.49793243,127.096756,가락로,석촌동
